Employee_ID,Age,Gender,Department,Role,Tenure_Years,Employment_Type,Education_Level,Marital_Status,Work_Location
E18682,27,Male,Product,Product Manager,1.1,Full-Time,Master,Married,Chicago
E18683,34,Male,Engineering,Software Engineer,3.0,Full-Time,Bachelor,Married,San Francisco
E18684,22,Female,Finance,Financial Analyst,0.5,Contract,Master,Single,Seattle
E18685,23,Female,Sales,Sales Executive,0.5,Full-Time,Bachelor,Married,Chicago
E18686,32,Female,Finance,Finance Manager,3.4,Full-Time,Associate,Married,Chicago
E18687,34,Male,Sales,Business Development Rep,7.8,Full-Time,Master,Married,Remote
E18688,45,Male,Engineering,DevOps Engineer,7.8,Contract,Master,Married,Boston
E18689,40,Female,Sales,Sales Manager,5.9,Full-Time,PhD,Married,Chicago
E18690,30,Male,Engineering,Software Engineer,2.1,Contract,Bachelor,Married,Remote
E18691,29,Male,Marketing,Content Strategist,2.9,Part-Time,Bachelor,Married,Boston
E18692,33,Female,Operations,Operations Analyst,3.8,Full-Time,Master,Divorced,New York
E18693,25,Male,Sales,Account Manager,1.4,Full-Time,Bachelor,Single,Seattle
E18694,51,Female,Engineering,Data Scientist,12.3,Full-Time,Bachelor,Single,Austin
E18695,32,Male,HR,Recruiter,4.2,Full-Time,Associate,Married,Chicago
E18696,30,Female,Finance,Senior Analyst,2.7,Full-Time,PhD,Married,Chicago
E18697,33,Male,Customer Support,Support Team Lead,6.1,Full-Time,Bachelor,Divorced,Atlanta
E18698,27,Female,Finance,Senior Analyst,2.2,Full-Time,Master,Single,Chicago
E18699,46,Male,HR,L&D Specialist,13.3,Full-Time,Bachelor,Married,San Francisco
E18700,35,Female,Finance,Senior Analyst,6.4,Full-Time,Bachelor,Single,Seattle
E18701,36,Male,Customer Support,Senior Support Agent,4.6,Full-Time,Master,Married,Chicago
E18702,27,Female,Product,Associate PM,1.9,Full-Time,Bachelor,Married,Chicago
E18703,39,Female,Sales,Business Development Rep,9.7,Full-Time,Bachelor,Married,Atlanta
E18704,37,Male,Sales,Sales Manager,5.2,Full-Time,Bachelor,Married,Denver
E18705,40,Male,Sales,Business Development Rep,6.6,Full-Time,Bachelor,Married,San Francisco
E18706,27,Female,HR,HR Manager,2.3,Full-Time,Master,Married,New York
E18707,32,Male,Operations,Operations Analyst,3.1,Full-Time,Bachelor,Married,Atlanta
E18708,39,Female,HR,L&D Specialist,9.3,Full-Time,Bachelor,Married,Boston
E18709,38,Male,Engineering,Data Scientist,10.0,Full-Time,Associate,Married,Denver
E18710,31,Female,Operations,Process Engineer,5.5,Full-Time,Master,Single,New York
E18711,41,Male,Product,UX Designer,7.6,Full-Time,Master,Married,Seattle
E18712,41,Female,Sales,Account Manager,7.7,Full-Time,Master,Married,Seattle
E18713,31,Male,Operations,Supply Chain Analyst,4.0,Full-Time,Bachelor,Married,Chicago
E18714,36,Male,Marketing,Brand Manager,8.0,Full-Time,Bachelor,Married,San Francisco
E18715,36,Male,Product,Associate PM,5.3,Full-Time,High School,Single,Denver
E18716,33,Female,Product,UX Designer,7.5,Full-Time,Bachelor,Single,Remote
E18717,33,Male,HR,Recruiter,4.5,Full-Time,Bachelor,Divorced,Denver
E18718,32,Male,Operations,Supply Chain Analyst,5.9,Contract,Master,Single,Chicago
E18719,39,Female,Product,Senior PM,9.6,Full-Time,PhD,Single,New York
E18720,37,Male,HR,HR Manager,5.9,Full-Time,Master,Single,San Francisco
E18721,29,Female,Sales,Sales Executive,1.9,Part-Time,Bachelor,Divorced,Boston
E18722,25,Female,Operations,Operations Analyst,0.8,Full-Time,Bachelor,Single,Boston
E18723,26,Female,Sales,Sales Executive,1.4,Full-Time,High School,Married,San Francisco
E18724,25,Male,Marketing,Marketing Analyst,0.9,Full-Time,Master,Married,Denver
E18725,24,Female,Product,Product Manager,0.6,Full-Time,Master,Married,New York
E18726,35,Male,Operations,Supply Chain Analyst,6.4,Full-Time,Master,Single,Austin
E18727,37,Female,Marketing,Brand Manager,7.8,Full-Time,Master,Married,Austin
E18728,40,Male,Engineering,DevOps Engineer,6.4,Contract,Master,Married,New York
E18729,35,Male,Sales,Sales Manager,4.3,Full-Time,Bachelor,Married,Seattle
E18730,32,Male,Sales,Account Manager,2.7,Full-Time,Bachelor,Single,Boston
E18731,38,Non-Binary,Engineering,DevOps Engineer,6.9,Full-Time,PhD,Single,Denver
E18732,30,Female,Operations,Supply Chain Analyst,3.4,Full-Time,Master,Single,Atlanta
E18733,39,Male,Sales,Business Development Rep,10.7,Part-Time,Master,Single,Austin
E18734,36,Non-Binary,Marketing,Digital Marketer,6.6,Full-Time,Bachelor,Married,Boston
E18735,23,Male,Marketing,Marketing Analyst,0.5,Full-Time,Bachelor,Single,Remote
E18736,40,Female,Customer Support,Customer Success Manager,9.3,Full-Time,Bachelor,Married,Boston
E18737,33,Female,Marketing,Brand Manager,6.6,Contract,Bachelor,Married,Seattle
E18738,29,Female,Engineering,Software Engineer,1.9,Full-Time,Master,Married,New York
E18739,38,Male,Engineering,Tech Lead,9.4,Contract,Bachelor,Married,Remote
E18740,24,Male,Finance,Financial Analyst,0.5,Full-Time,PhD,Single,Remote
E18741,35,Female,Finance,Finance Manager,4.6,Part-Time,Bachelor,Married,Seattle
E18742,22,Male,Marketing,Marketing Analyst,0.5,Full-Time,High School,Single,Denver
E18743,34,Male,Marketing,Marketing Analyst,3.6,Full-Time,Associate,Married,Chicago
E18744,37,Female,Engineering,Data Scientist,10.6,Part-Time,Bachelor,Married,New York
E18745,33,Female,HR,Recruiter,6.1,Full-Time,Master,Single,Seattle
E18746,33,Male,HR,HR Generalist,2.8,Full-Time,Bachelor,Single,Austin
E18747,31,Male,Engineering,Senior Engineer,3.8,Part-Time,Bachelor,Single,Boston
E18748,27,Male,Engineering,Senior Engineer,2.0,Part-Time,Master,Married,San Francisco
E18749,34,Female,Engineering,Senior Engineer,5.6,Full-Time,Associate,Married,Seattle
E18750,41,Female,Engineering,DevOps Engineer,9.5,Full-Time,Associate,Married,Atlanta
E18751,36,Female,Finance,Accountant,5.2,Full-Time,Bachelor,Married,Atlanta
E18752,26,Female,Engineering,Software Engineer,1.3,Full-Time,Master,Single,San Francisco
E18753,33,Female,Sales,Sales Manager,6.5,Part-Time,Master,Married,Chicago
E18754,31,Male,Engineering,Senior Engineer,2.3,Full-Time,Master,Divorced,Denver
E18755,24,Male,Customer Support,Senior Support Agent,0.6,Full-Time,PhD,Single,Remote
E18756,38,Female,Product,UX Designer,7.4,Full-Time,Bachelor,Single,Denver
E18757,46,Male,Sales,Business Development Rep,12.4,Full-Time,Bachelor,Married,Austin
E18758,28,Non-Binary,Sales,Account Manager,2.0,Full-Time,Master,Divorced,Remote
E18759,33,Female,Engineering,Tech Lead,4.1,Full-Time,Master,Married,Remote
E18760,23,Female,HR,HR Generalist,0.5,Full-Time,Master,Single,Remote
E18761,30,Male,Engineering,Software Engineer,1.7,Full-Time,Bachelor,Married,Seattle
E18762,33,Female,Operations,Operations Analyst,2.6,Full-Time,High School,Married,Boston
E18763,33,Female,HR,HR Generalist,3.1,Part-Time,Bachelor,Married,Austin
E18764,30,Female,Customer Support,Support Team Lead,3.3,Full-Time,Bachelor,Married,Denver
E18765,37,Male,Engineering,Tech Lead,6.1,Full-Time,Associate,Single,Austin
E18766,41,Female,Product,Senior PM,6.3,Full-Time,Master,Married,Denver
E18767,41,Female,Product,UX Designer,9.0,Full-Time,Associate,Married,Denver
E18768,33,Male,Engineering,Senior Engineer,4.9,Full-Time,Bachelor,Married,Seattle
E18769,33,Male,Marketing,Brand Manager,4.7,Full-Time,PhD,Married,Denver
E18770,29,Male,Engineering,Software Engineer,2.2,Full-Time,Bachelor,Single,Denver
E18771,40,Male,Sales,Sales Manager,6.3,Full-Time,Associate,Married,Chicago
E18772,33,Male,Sales,Account Manager,2.9,Part-Time,Master,Single,Chicago
E18773,34,Male,Finance,Accountant,7.9,Full-Time,Master,Single,Austin
E18774,26,Female,Marketing,Marketing Analyst,1.1,Part-Time,Bachelor,Married,Atlanta
E18775,43,Male,Customer Support,Customer Success Manager,9.5,Full-Time,Master,Married,Chicago
E18776,29,Male,Engineering,Software Engineer,2.6,Full-Time,Bachelor,Married,San Francisco
E18777,28,Male,Customer Support,Support Specialist,2.0,Full-Time,Master,Divorced,Boston
E18778,33,Female,Sales,Sales Manager,5.8,Full-Time,Associate,Married,Chicago
E18779,40,Female,Product,Senior PM,9.1,Full-Time,Bachelor,Married,Denver
E18780,38,Female,Sales,Account Manager,4.4,Full-Time,Bachelor,Married,Denver
E18781,40,Female,Engineering,Tech Lead,10.6,Full-Time,Master,Married,Boston
E18782,41,Female,Product,Senior PM,10.9,Full-Time,Master,Married,Seattle
E18783,27,Male,Sales,Sales Executive,1.2,Full-Time,Master,Married,San Francisco
E18784,29,Female,Operations,Operations Manager,3.2,Part-Time,Bachelor,Single,Atlanta
E18785,27,Male,Finance,Financial Analyst,1.4,Full-Time,Master,Married,Chicago
E18786,35,Female,HR,Recruiter,6.6,Full-Time,Associate,Married,Seattle
E18787,37,Male,HR,HR Manager,4.4,Full-Time,Bachelor,Single,Austin
E18788,40,Female,Operations,Supply Chain Analyst,8.3,Full-Time,Bachelor,Married,Chicago
E18789,44,Male,Engineering,Data Scientist,9.0,Full-Time,High School,Single,Chicago
E18790,22,Female,Operations,Operations Analyst,0.5,Full-Time,Associate,Married,Denver
E18791,28,Female,Customer Support,Support Team Lead,2.2,Full-Time,Master,Single,San Francisco
E18792,32,Female,Engineering,Senior Engineer,3.6,Full-Time,Bachelor,Single,Chicago
E18793,32,Male,Engineering,Software Engineer,3.3,Full-Time,Bachelor,Single,Seattle
E18794,35,Male,Operations,Supply Chain Analyst,7.3,Full-Time,Master,Married,Austin
E18795,46,Male,Marketing,Digital Marketer,8.2,Full-Time,Bachelor,Married,Denver
E18796,31,Male,Marketing,Brand Manager,5.1,Full-Time,Bachelor,Married,Seattle
E18797,34,Male,Engineering,DevOps Engineer,5.8,Full-Time,Bachelor,Divorced,Seattle
E18798,32,Male,HR,Recruiter,5.5,Full-Time,Associate,Married,Remote
E18799,36,Female,Engineering,DevOps Engineer,7.4,Part-Time,Master,Single,Austin
E18800,30,Female,HR,HR Generalist,3.0,Part-Time,PhD,Single,Seattle
E18801,33,Male,Operations,Supply Chain Analyst,5.5,Full-Time,Bachelor,Single,New York
E18802,25,Male,Sales,Account Manager,1.1,Full-Time,Bachelor,Single,Remote
E18803,39,Male,HR,Recruiter,6.7,Full-Time,Bachelor,Married,Austin
E18804,31,Male,Customer Support,Customer Success Manager,6.2,Full-Time,Associate,Single,San Francisco
E18805,34,Female,Operations,Process Engineer,7.6,Full-Time,Bachelor,Married,Remote
E18806,25,Male,Product,Associate PM,1.0,Full-Time,Associate,Married,Atlanta
E18807,39,Female,Marketing,Digital Marketer,6.9,Full-Time,Master,Married,Denver
E18808,36,Male,Operations,Supply Chain Analyst,7.5,Part-Time,Bachelor,Married,Atlanta
E18809,43,Male,Engineering,Tech Lead,11.9,Part-Time,Bachelor,Married,Atlanta
E18810,35,Female,Engineering,Senior Engineer,4.2,Part-Time,High School,Married,Atlanta
E18811,34,Male,Engineering,Software Engineer,4.6,Full-Time,Bachelor,Divorced,Remote
E18812,33,Male,Marketing,Content Strategist,3.1,Contract,High School,Married,San Francisco
E18813,24,Male,Product,Product Manager,0.8,Full-Time,Master,Married,San Francisco
E18814,32,Female,Sales,Account Manager,4.4,Full-Time,Bachelor,Single,Denver
E18815,37,Male,Operations,Supply Chain Analyst,6.1,Full-Time,Associate,Single,New York
E18816,38,Female,Operations,Supply Chain Analyst,6.3,Contract,Bachelor,Single,New York
E18817,37,Female,Finance,Accountant,8.6,Full-Time,High School,Single,Remote
E18818,30,Female,Sales,Sales Executive,2.5,Full-Time,Bachelor,Single,Boston
E18819,24,Male,Finance,Financial Analyst,0.8,Full-Time,Associate,Married,Boston
E18820,34,Non-Binary,Sales,Business Development Rep,7.4,Full-Time,Bachelor,Married,Atlanta
E18821,27,Female,Engineering,Senior Engineer,1.9,Full-Time,Bachelor,Single,Austin
E18822,39,Male,Customer Support,Customer Success Manager,11.5,Contract,Master,Single,Seattle
E18823,27,Male,Engineering,Senior Engineer,2.0,Full-Time,Bachelor,Married,Seattle
E18824,40,Female,Engineering,Data Scientist,13.3,Full-Time,Master,Married,Boston
E18825,32,Female,Product,Product Manager,3.7,Full-Time,PhD,Married,New York
E18826,27,Male,Sales,Account Manager,2.4,Full-Time,PhD,Married,Austin
E18827,26,Female,Operations,Operations Analyst,0.9,Full-Time,Bachelor,Single,Chicago
E18828,28,Non-Binary,Sales,Sales Executive,1.9,Full-Time,Master,Single,Remote
E18829,29,Male,Marketing,Marketing Analyst,2.1,Full-Time,Bachelor,Single,New York
E18830,26,Male,Sales,Sales Executive,1.2,Full-Time,Bachelor,Single,San Francisco
E18831,38,Female,Sales,Sales Manager,7.0,Full-Time,Master,Married,Atlanta
E18832,41,Male,Marketing,Digital Marketer,12.2,Full-Time,Associate,Single,San Francisco
E18833,43,Female,Operations,Process Engineer,9.2,Full-Time,Bachelor,Single,Denver
E18834,35,Female,HR,Recruiter,5.7,Full-Time,Bachelor,Married,Austin
E18835,26,Male,Customer Support,Support Specialist,1.0,Full-Time,Associate,Single,Chicago
E18836,36,Male,Engineering,DevOps Engineer,6.1,Part-Time,Master,Divorced,Austin
E18837,40,Male,HR,L&D Specialist,10.5,Contract,Bachelor,Married,Denver
E18838,30,Male,Finance,Senior Analyst,2.2,Contract,Master,Married,Remote
E18839,33,Female,Customer Support,Support Team Lead,3.9,Full-Time,Master,Single,Austin
E18840,30,Male,Engineering,Senior Engineer,3.1,Full-Time,Master,Single,Remote
E18841,29,Female,Finance,Senior Analyst,1.8,Full-Time,Master,Single,Atlanta
E18842,36,Female,Product,Senior PM,4.7,Full-Time,Associate,Single,Atlanta
E18843,33,Female,Sales,Business Development Rep,7.2,Part-Time,Bachelor,Single,Boston
E18844,33,Non-Binary,Product,Associate PM,5.1,Full-Time,Bachelor,Single,New York
E18845,34,Female,Engineering,Senior Engineer,4.0,Full-Time,Master,Married,Chicago
E18846,36,Female,Operations,Process Engineer,6.6,Full-Time,Associate,Single,Boston
E18847,36,Male,Customer Support,Support Specialist,5.4,Full-Time,Master,Married,New York
E18848,28,Female,Operations,Operations Analyst,1.2,Full-Time,Associate,Married,Seattle
E18849,22,Female,Marketing,Marketing Analyst,0.5,Full-Time,Associate,Divorced,San Francisco
E18850,27,Female,Engineering,Software Engineer,1.6,Full-Time,Bachelor,Married,New York
E18851,32,Male,Customer Support,Senior Support Agent,4.5,Full-Time,Master,Single,Chicago
E18852,40,Male,HR,L&D Specialist,12.3,Part-Time,PhD,Married,San Francisco
E18853,37,Male,Engineering,DevOps Engineer,7.1,Contract,Master,Married,Boston
E18854,34,Male,Operations,Process Engineer,6.0,Full-Time,Bachelor,Married,Boston
E18855,27,Male,HR,HR Manager,2.1,Full-Time,Bachelor,Married,Remote
E18856,36,Male,Engineering,DevOps Engineer,9.6,Full-Time,Bachelor,Single,Remote
E18857,29,Female,Engineering,Senior Engineer,3.3,Full-Time,Master,Single,Seattle
E18858,34,Male,Engineering,DevOps Engineer,7.0,Contract,Bachelor,Married,Chicago
E18859,36,Male,Finance,Accountant,9.1,Full-Time,Master,Divorced,Boston
E18860,41,Female,Finance,Accountant,7.2,Part-Time,Associate,Married,Chicago
E18861,38,Male,HR,HR Manager,5.5,Full-Time,Bachelor,Single,Seattle
E18862,38,Non-Binary,Product,Senior PM,4.9,Full-Time,Master,Married,Chicago
E18863,37,Male,Product,Associate PM,4.4,Full-Time,Master,Married,Boston
E18864,39,Male,Finance,Finance Manager,8.3,Full-Time,Bachelor,Married,Austin
E18865,35,Male,Engineering,Senior Engineer,6.1,Full-Time,Bachelor,Single,Denver
E18866,37,Non-Binary,Operations,Process Engineer,8.6,Full-Time,PhD,Married,San Francisco
E18867,36,Female,Marketing,Brand Manager,7.0,Contract,Master,Married,Remote
E18868,33,Female,Finance,Finance Manager,3.6,Part-Time,Master,Single,Seattle
E18869,31,Male,Finance,Senior Analyst,3.7,Full-Time,Bachelor,Married,Denver
E18870,32,Non-Binary,Sales,Account Manager,3.6,Full-Time,Bachelor,Single,Seattle
E18871,34,Female,Customer Support,Senior Support Agent,5.0,Full-Time,Associate,Married,Seattle
E18872,44,Male,Engineering,Data Scientist,10.6,Part-Time,Associate,Married,San Francisco
E18873,27,Female,Operations,Operations Analyst,1.6,Contract,Bachelor,Single,Chicago
E18874,35,Non-Binary,Engineering,Tech Lead,5.6,Full-Time,Bachelor,Single,Boston
E18875,40,Male,Customer Support,Customer Success Manager,9.8,Full-Time,PhD,Married,Austin
E18876,41,Male,Engineering,DevOps Engineer,7.6,Full-Time,Bachelor,Married,Chicago
E18877,36,Female,Engineering,Data Scientist,7.8,Full-Time,Master,Married,Seattle
E18878,34,Male,Sales,Business Development Rep,5.8,Full-Time,Master,Single,Denver
E18879,39,Non-Binary,Marketing,Brand Manager,8.9,Contract,Bachelor,Single,Chicago
E18880,35,Female,Engineering,Tech Lead,6.7,Full-Time,Associate,Married,Remote
E18881,33,Male,Finance,Finance Manager,6.3,Full-Time,Bachelor,Married,Denver
E18882,34,Male,Marketing,Brand Manager,5.9,Full-Time,Master,Single,Austin
E18883,41,Female,Engineering,Data Scientist,10.0,Full-Time,Master,Married,Remote
E18884,30,Male,Sales,Sales Executive,2.9,Full-Time,Bachelor,Single,Remote
E18885,31,Male,Product,Senior PM,4.0,Full-Time,Master,Married,Chicago
E18886,32,Male,Operations,Operations Manager,3.0,Contract,Bachelor,Single,New York
E18887,36,Female,Operations,Supply Chain Analyst,7.3,Part-Time,Bachelor,Married,Austin
E18888,30,Female,Operations,Operations Analyst,1.8,Full-Time,Bachelor,Married,Denver
E18889,32,Female,Sales,Account Manager,2.9,Full-Time,Master,Single,Remote
E18890,37,Female,Engineering,Tech Lead,7.9,Part-Time,Bachelor,Married,Boston
E18891,26,Male,Sales,Sales Executive,1.4,Full-Time,Bachelor,Single,Seattle
E18892,28,Female,Product,Associate PM,2.7,Contract,Bachelor,Divorced,New York
E18893,48,Female,Customer Support,Customer Success Manager,9.1,Contract,Associate,Single,Austin
E18894,37,Female,HR,L&D Specialist,9.8,Full-Time,Master,Married,Chicago
E18895,38,Female,Engineering,DevOps Engineer,9.6,Part-Time,Bachelor,Single,Chicago
E18896,31,Female,Engineering,Software Engineer,3.3,Full-Time,Bachelor,Single,New York
E18897,38,Non-Binary,Sales,Account Manager,6.8,Full-Time,Master,Married,Chicago
E18898,33,Female,Finance,Finance Manager,5.2,Full-Time,Master,Married,Atlanta
E18899,28,Male,Engineering,Senior Engineer,1.7,Full-Time,Associate,Married,Austin
E18900,23,Male,Customer Support,Support Specialist,0.5,Full-Time,Bachelor,Single,Remote
E18901,41,Female,Sales,Sales Manager,9.6,Part-Time,Bachelor,Married,San Francisco
E18902,34,Female,Customer Support,Customer Success Manager,5.5,Contract,Master,Married,Remote
E18903,31,Male,Product,Associate PM,3.9,Part-Time,Master,Married,Boston
E18904,28,Female,Operations,Operations Manager,2.3,Full-Time,Bachelor,Married,Atlanta
E18905,26,Male,Finance,Senior Analyst,1.6,Part-Time,Master,Single,Atlanta
E18906,27,Male,Finance,Financial Analyst,1.4,Full-Time,Bachelor,Married,Atlanta
E18907,35,Female,Finance,Accountant,5.1,Contract,Master,Married,Austin
E18908,29,Female,Finance,Senior Analyst,2.1,Full-Time,High School,Single,Denver
E18909,36,Male,Finance,Financial Analyst,5.0,Part-Time,Associate,Married,Atlanta
E18910,30,Male,Customer Support,Support Specialist,2.0,Full-Time,Master,Married,Austin
E18911,35,Female,Operations,Operations Manager,3.3,Contract,Associate,Married,San Francisco
E18912,35,Male,Product,Associate PM,6.5,Full-Time,Master,Single,New York
E18913,28,Male,Product,Product Manager,1.5,Part-Time,Master,Married,San Francisco
E18914,26,Male,Engineering,Software Engineer,1.3,Contract,Master,Married,Seattle
E18915,43,Male,Engineering,Data Scientist,15.4,Full-Time,Master,Single,Seattle
E18916,29,Female,HR,HR Generalist,2.2,Contract,Bachelor,Married,San Francisco
E18917,29,Male,HR,HR Manager,3.1,Part-Time,Master,Married,Austin
E18918,32,Male,Product,Associate PM,4.9,Contract,Bachelor,Married,Atlanta
E18919,32,Female,Marketing,Brand Manager,5.6,Full-Time,Bachelor,Single,New York
E18920,38,Female,Finance,Accountant,8.7,Full-Time,Bachelor,Single,San Francisco
E18921,30,Male,HR,HR Manager,2.7,Full-Time,Master,Married,San Francisco
E18922,23,Male,Engineering,Software Engineer,0.5,Full-Time,Bachelor,Married,Seattle
E18923,29,Female,Finance,Accountant,4.5,Full-Time,Master,Married,San Francisco
E18924,28,Male,Product,Associate PM,2.8,Full-Time,Bachelor,Married,Atlanta
E18925,39,Male,Engineering,Senior Engineer,7.8,Part-Time,Associate,Divorced,Chicago
E18926,34,Male,Finance,Finance Manager,5.8,Full-Time,PhD,Married,Chicago
E18927,38,Female,Finance,Finance Manager,7.1,Full-Time,Associate,Divorced,Atlanta
E18928,22,Non-Binary,Engineering,Software Engineer,0.5,Full-Time,Master,Married,New York
E18929,24,Female,Engineering,Software Engineer,0.5,Full-Time,Bachelor,Single,Austin
E18930,33,Female,Customer Support,Customer Success Manager,6.8,Full-Time,Master,Single,Remote
E18931,31,Female,Marketing,Content Strategist,2.9,Full-Time,Master,Single,Seattle
E18932,41,Male,Sales,Account Manager,6.3,Part-Time,Associate,Married,Chicago
E18933,33,Female,Engineering,Senior Engineer,5.1,Full-Time,Bachelor,Single,Atlanta
E18934,45,Female,Operations,Process Engineer,7.4,Full-Time,High School,Single,Seattle
E18935,34,Female,Finance,Finance Manager,6.9,Full-Time,Bachelor,Married,Boston
E18936,37,Male,Finance,Senior Analyst,3.8,Full-Time,Master,Divorced,New York
E18937,50,Male,Engineering,Data Scientist,15.5,Full-Time,Bachelor,Single,Chicago
E18938,31,Non-Binary,Customer Support,Senior Support Agent,3.3,Full-Time,Master,Single,Austin
E18939,26,Male,Marketing,Marketing Analyst,0.9,Full-Time,Associate,Married,Austin
E18940,30,Male,Sales,Sales Manager,4.0,Full-Time,High School,Single,Seattle
E18941,37,Male,Marketing,Digital Marketer,10.0,Full-Time,High School,Married,Denver
E18942,35,Male,Marketing,Brand Manager,5.6,Full-Time,Bachelor,Married,Austin
E18943,40,Male,Product,Associate PM,7.6,Contract,Bachelor,Single,Remote
E18944,26,Male,Customer Support,Senior Support Agent,2.0,Full-Time,Associate,Married,Atlanta
E18945,35,Female,Sales,Sales Manager,4.8,Part-Time,PhD,Single,Remote
E18946,24,Male,Product,Associate PM,0.9,Full-Time,PhD,Divorced,San Francisco
E18947,30,Female,Product,Associate PM,2.6,Full-Time,Bachelor,Married,New York
E18948,29,Male,Customer Support,Support Specialist,2.0,Full-Time,Bachelor,Divorced,Seattle
E18949,41,Male,Sales,Business Development Rep,8.5,Full-Time,Master,Single,Atlanta
E18950,37,Female,Finance,Finance Manager,6.5,Part-Time,Master,Single,New York
E18951,30,Female,Sales,Sales Executive,1.6,Part-Time,Bachelor,Married,San Francisco
E18952,34,Female,Product,Associate PM,3.9,Full-Time,Master,Married,Denver
E18953,28,Male,Engineering,Software Engineer,1.7,Part-Time,Bachelor,Married,Boston
E18954,34,Male,Finance,Accountant,6.9,Part-Time,Bachelor,Married,New York
E18955,28,Female,Sales,Sales Manager,2.9,Full-Time,Bachelor,Single,Atlanta
E18956,36,Male,Sales,Business Development Rep,7.8,Full-Time,Master,Single,Chicago
E18957,38,Female,Finance,Accountant,7.2,Full-Time,Bachelor,Single,Austin
E18958,33,Female,Product,Product Manager,4.3,Full-Time,Associate,Married,Seattle
E18959,28,Female,Finance,Financial Analyst,1.7,Full-Time,Master,Married,Denver
E18960,38,Female,Product,UX Designer,6.8,Full-Time,Master,Married,Seattle
E18961,33,Male,Sales,Account Manager,4.3,Full-Time,Bachelor,Single,Boston
E18962,34,Male,HR,Recruiter,6.3,Full-Time,Master,Married,Remote
E18963,35,Female,Marketing,Content Strategist,3.3,Full-Time,Master,Single,Seattle
E18964,39,Female,Engineering,Senior Engineer,5.4,Full-Time,Bachelor,Married,Seattle
E18965,44,Male,Finance,Finance Manager,10.9,Full-Time,Bachelor,Single,San Francisco
E18966,28,Male,Operations,Operations Analyst,1.8,Full-Time,Bachelor,Married,San Francisco
E18967,33,Male,Finance,Senior Analyst,3.9,Full-Time,PhD,Married,Boston
E18968,34,Female,Operations,Operations Analyst,4.6,Part-Time,Master,Married,Boston
E18969,34,Male,Finance,Finance Manager,3.9,Full-Time,Bachelor,Single,Boston
E18970,34,Female,Engineering,Senior Engineer,4.8,Contract,Bachelor,Single,Chicago
E18971,23,Female,Engineering,Software Engineer,0.5,Full-Time,Master,Single,Denver
E18972,27,Female,Finance,Financial Analyst,1.1,Full-Time,Master,Married,Remote
E18973,36,Female,Sales,Account Manager,4.2,Contract,Bachelor,Single,Austin
E18974,32,Male,Engineering,Tech Lead,4.9,Full-Time,Associate,Married,Denver
E18975,38,Male,Marketing,Digital Marketer,5.8,Full-Time,Master,Married,Austin
E18976,22,Female,Finance,Financial Analyst,0.5,Full-Time,Bachelor,Single,Chicago
E18977,43,Female,Sales,Sales Manager,11.7,Full-Time,Master,Married,New York
E18978,37,Male,Operations,Operations Manager,6.7,Part-Time,Bachelor,Married,Austin
E18979,29,Female,Finance,Financial Analyst,1.9,Part-Time,Master,Married,Chicago
E18980,30,Male,Sales,Sales Executive,1.8,Full-Time,Bachelor,Single,Chicago
E18981,30,Male,Operations,Operations Analyst,2.3,Contract,Master,Single,Boston
E18982,41,Male,Finance,Finance Manager,7.9,Part-Time,Associate,Married,Denver
E18983,26,Female,Finance,Financial Analyst,1.6,Full-Time,Master,Single,New York
E18984,31,Male,Finance,Financial Analyst,3.6,Full-Time,Bachelor,Married,Denver
E18985,46,Male,Engineering,Data Scientist,11.3,Full-Time,Bachelor,Married,San Francisco
E18986,40,Male,Operations,Supply Chain Analyst,6.2,Full-Time,Bachelor,Married,Chicago
E18987,22,Female,Marketing,Content Strategist,0.5,Full-Time,Master,Divorced,Denver
E18988,36,Female,Customer Support,Customer Success Manager,8.8,Full-Time,Master,Married,Atlanta
E18989,27,Male,Product,Associate PM,1.9,Full-Time,Master,Single,Denver
E18990,29,Female,Finance,Financial Analyst,1.9,Full-Time,Associate,Married,Atlanta
E18991,30,Male,Sales,Business Development Rep,4.1,Full-Time,Bachelor,Single,Boston
E18992,23,Female,Engineering,Senior Engineer,0.5,Full-Time,Bachelor,Divorced,Denver
E18993,37,Non-Binary,Sales,Sales Executive,3.6,Full-Time,Bachelor,Married,Chicago
E18994,34,Female,HR,HR Manager,5.4,Contract,Master,Divorced,Austin
E18995,35,Non-Binary,Sales,Sales Manager,4.0,Full-Time,Bachelor,Single,New York
E18996,29,Female,HR,HR Generalist,2.7,Full-Time,Bachelor,Single,Remote
E18997,36,Male,Engineering,Tech Lead,6.3,Contract,Master,Single,San Francisco
E18998,32,Female,Customer Support,Support Specialist,2.5,Full-Time,Master,Single,New York
E18999,32,Male,Engineering,Tech Lead,3.0,Full-Time,Master,Married,Atlanta
E19000,39,Female,Customer Support,Customer Success Manager,9.3,Full-Time,Master,Single,Denver
E19001,36,Female,Customer Support,Support Team Lead,5.2,Full-Time,Bachelor,Married,Austin
E19002,27,Female,HR,HR Manager,2.0,Full-Time,Master,Married,Denver
E19003,33,Male,Operations,Operations Analyst,2.8,Full-Time,Associate,Married,Chicago
E19004,30,Female,Marketing,Content Strategist,2.2,Full-Time,Associate,Married,Atlanta
E19005,39,Female,Finance,Finance Manager,7.7,Full-Time,Bachelor,Single,Seattle
E19006,28,Male,Sales,Sales Executive,1.9,Full-Time,Bachelor,Single,San Francisco
